country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","12-04-2025 10:00:00",24.2613009,80.7231783,NO2,11,12,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","12-04-2025 10:00:00",21.001264,75.565602,SO2,9,18,12
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","12-04-2025 10:00:00",19.854616,75.905894,CO,10,25,13
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","12-04-2025 10:00:00",19.192056,72.9585188,NO2,7,11,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","12-04-2025 10:00:00",19.192056,72.9585188,OZONE,1,31,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.59051,73.77946,CO,12,50,17
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-04-2025 10:00:00",18.614767,73.799516,CO,42,166,83
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-04-2025 10:00:00",18.640051,73.848956,PM10,29,76,52
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-04-2025 10:00:00",18.640051,73.848956,NO2,17,34,25
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-04-2025 10:00:00",18.640051,73.848956,OZONE,11,47,16
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","12-04-2025 10:00:00",18.605770,73.749976,PM10,38,141,69
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","12-04-2025 10:00:00",18.605770,73.749976,CO,19,108,47
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","12-04-2025 10:00:00",18.501793,73.927532,CO,62,109,82
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-04-2025 10:00:00",19.000083,72.813993,NH3,2,2,2
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-04-2025 10:00:00",19.000083,72.813993,OZONE,18,47,34
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","12-04-2025 10:00:00",19.383200,72.820400,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","12-04-2025 10:00:00",18.9936162,72.8128113,NH3,4,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-04-2025 10:00:00",21.121801,79.04952,NH3,1,31,7
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-04-2025 10:00:00",21.14472,79.107595,PM2.5,69,82,75
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","12-04-2025 10:00:00",21.14472,79.107595,OZONE,16,56,30
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0575752,73.0151367,OZONE,1,26,3
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.02579,73.10297,PM10,33,55,43
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0630,73.1209,NH3,4,7,5
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-04-2025 10:00:00",19.265594,76.761463,SO2,1,22,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.63673,73.82487,PM10,35,72,48
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-04-2025 10:00:00",19.11074,72.86084,OZONE,1,68,27
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","12-04-2025 10:00:00",19.0364585,72.8954371,CO,13,25,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","12-04-2025 10:00:00",19.0364585,72.8954371,OZONE,7,40,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-04-2025 10:00:00",18.910000,72.820000,PM2.5,6,23,9
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-04-2025 10:00:00",18.910000,72.820000,PM10,27,102,42
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-04-2025 10:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","12-04-2025 10:00:00",19.04946,72.9230,CO,14,65,46
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-04-2025 10:00:00",19.083694,72.920967,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-04-2025 10:00:00",19.083694,72.920967,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-04-2025 10:00:00",19.205800,72.868200,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-04-2025 10:00:00",19.215859,72.831718,PM10,22,55,40
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-04-2025 10:00:00",19.215859,72.831718,NO2,8,40,19
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","12-04-2025 10:00:00",19.215859,72.831718,CO,8,24,12
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-04-2025 10:00:00",19.1653323,72.922099,NO2,15,41,24
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","12-04-2025 10:00:00",19.950220,73.731480,SO2,2,15,7
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-04-2025 10:00:00",19.9591346,73.7788008,NO2,5,14,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-04-2025 10:00:00",19.9591346,73.7788008,NH3,2,5,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-04-2025 10:00:00",19.9591346,73.7788008,OZONE,17,89,22
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0575752,73.0151367,PM10,51,271,99
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0575752,73.0151367,NO2,12,50,29
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","12-04-2025 10:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-04-2025 10:00:00",19.19709,72.82204,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-04-2025 10:00:00",19.19709,72.82204,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","12-04-2025 10:00:00",18.96702,72.84214,PM2.5,10,48,28
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-04-2025 10:00:00",19.1878657,72.8304069,PM2.5,26,50,35
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","12-04-2025 10:00:00",19.1878657,72.8304069,NO2,3,52,18
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","12-04-2025 10:00:00",19.173852,77.296291,CO,1,105,2
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","12-04-2025 10:00:00",20.0073285,73.7762427,NH3,3,6,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","12-04-2025 10:00:00",20.021503,73.813844,NO2,1,11,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","12-04-2025 10:00:00",20.021503,73.813844,NH3,1,3,2
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","12-04-2025 10:00:00",20.021503,73.813844,CO,6,32,19
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-04-2025 10:00:00",18.897756,72.813320,SO2,17,23,20
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","12-04-2025 10:00:00",19.000084,72.856730,NH3,1,1,1
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-04-2025 10:00:00",19.000083,72.813993,PM2.5,4,26,10
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-04-2025 10:00:00",25.5586,91.8985,CO,7,36,8
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","12-04-2025 10:00:00",23.7176342,92.7192841,PM10,21,53,39
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","12-04-2025 10:00:00",23.7176342,92.7192841,NH3,NA,NA,NA
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","12-04-2025 10:00:00",25.6635413,94.0989878,NO2,3,5,4
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-04-2025 10:00:00",21.51161,86.89088,SO2,5,10,7
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-04-2025 10:00:00",22.1166054,85.3945546,PM2.5,10,133,43
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","12-04-2025 10:00:00",18.501793,73.927532,OZONE,5,60,17
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","12-04-2025 10:00:00",18.5011743,73.8165527,PM2.5,336,336,336
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","12-04-2025 10:00:00",18.5011743,73.8165527,NO2,17,17,17
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-04-2025 10:00:00",18.454450,73.854155,NO2,2,44,13
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-04-2025 10:00:00",18.454450,73.854155,CO,2,74,22
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","12-04-2025 10:00:00",18.530085,73.849598,PM10,52,93,72
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","12-04-2025 10:00:00",18.547056,73.826908,OZONE,21,129,34
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-04-2025 10:00:00",30.233011,74.907758,PM10,21,492,128
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-04-2025 10:00:00",30.233011,74.907758,NO2,22,24,23
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-04-2025 10:00:00",30.233011,74.907758,CO,9,95,58
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","12-04-2025 10:00:00",31.321907,75.578914,PM2.5,24,94,44
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","12-04-2025 10:00:00",31.321907,75.578914,NO2,32,38,35
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-04-2025 10:00:00","30.736056 ",76.209694,PM2.5,28,69,48
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-04-2025 10:00:00","30.736056 ",76.209694,PM10,43,107,68
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-04-2025 10:00:00","30.736056 ",76.209694,NH3,7,7,7
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","12-04-2025 10:00:00",21.606865,85.510538,SO2,2,46,12
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","12-04-2025 10:00:00",20.9360711,85.1707021,OZONE,1,64,2
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","12-04-2025 10:00:00",21.869985,85.167016,NO2,40,64,53
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","12-04-2025 10:00:00",11.9309,79.8027,PM2.5,30,82,52
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","12-04-2025 10:00:00",11.9309,79.8027,NH3,3,5,4
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","12-04-2025 10:00:00",11.9309,79.8027,CO,19,34,21
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-04-2025 10:00:00",22.1166054,85.3945546,NH3,1,2,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","12-04-2025 10:00:00",22.1166054,85.3945546,OZONE,16,53,17
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","12-04-2025 10:00:00",21.941841,86.728318,CO,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","12-04-2025 10:00:00",20.240790,85.836784,NH3,6,20,12
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","12-04-2025 10:00:00",20.34652,85.81630,OZONE,14,97,25
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-04-2025 10:00:00"," 16.5038",74.3623,NO2,5,32,14
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-04-2025 10:00:00"," 16.5038",74.3623,SO2,1,16,5
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-04-2025 10:00:00"," 16.5038",74.3623,OZONE,15,62,22
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-04-2025 10:00:00",19.26777,72.97182,PM2.5,41,76,55
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","12-04-2025 10:00:00",19.26777,72.97182,NO2,19,39,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-04-2025 10:00:00",19.222279,72.957979,OZONE,1,45,4
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-04-2025 10:00:00",19.4458210,72.7988231,NO2,24,54,35
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","12-04-2025 10:00:00",24.8207389,93.9423085,PM10,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-04-2025 10:00:00",21.847279,85.416905,NO2,1,56,16
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-04-2025 10:00:00",22.220833,84.809444,NO2,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","12-04-2025 10:00:00",21.606865,85.510538,PM2.5,39,71,56
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-04-2025 10:00:00",22.06156703,85.47409613,NO2,7,7,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-04-2025 10:00:00",21.8004996,83.8396977,CO,48,80,78
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-04-2025 10:00:00",25.106006,76.469948,PM2.5,22,137,56
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-04-2025 10:00:00",25.106006,76.469948,PM10,70,463,166
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-04-2025 10:00:00",25.106006,76.469948,NO2,9,72,27
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","12-04-2025 10:00:00",25.106006,76.469948,SO2,5,15,8
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2025 10:00:00",25.747299,71.393989,PM10,59,156,115
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2025 10:00:00",25.747299,71.393989,NH3,6,25,11
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","12-04-2025 10:00:00",25.747299,71.393989,SO2,4,11,7
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-04-2025 10:00:00",27.215415,77.50873,PM2.5,17,417,56
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-04-2025 10:00:00",27.215415,77.50873,CO,4,38,23
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-04-2025 10:00:00",25.339605,74.618883,PM10,30,166,95
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-04-2025 10:00:00",25.339605,74.618883,NO2,2,41,11
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2025 10:00:00",24.588397,76.172782,NO2,20,37,27
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2025 10:00:00",24.588397,76.172782,SO2,3,14,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-04-2025 10:00:00",28.108988,75.386577,PM2.5,16,197,57
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","12-04-2025 10:00:00",28.108988,75.386577,NO2,8,49,21
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.295810,73.082283,PM2.5,2,92,42
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.295810,73.082283,NH3,4,9,5
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.295810,73.082283,CO,11,20,14
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.295810,73.082283,OZONE,25,57,36
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-04-2025 10:00:00",26.215415,73.070156,PM10,2,162,78
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-04-2025 10:00:00",26.215415,73.070156,NO2,4,15,8
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-04-2025 10:00:00",26.215415,73.070156,SO2,4,11,5
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-04-2025 10:00:00",29.610750,74.283608,NO2,14,34,24
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-04-2025 10:00:00",26.902909,75.836858,PM2.5,29,207,88
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-04-2025 10:00:00",26.902909,75.836858,NO2,15,48,29
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-04-2025 10:00:00",26.902909,75.836858,SO2,8,35,18
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2025 10:00:00",26.9164092,75.7994901,CO,19,98,36
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2025 10:00:00",26.9164092,75.7994901,OZONE,26,57,31
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-04-2025 10:00:00",26.786682,75.827928,NO2,15,40,24
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-04-2025 10:00:00",26.786682,75.827928,NH3,4,9,5
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-04-2025 10:00:00",25.14389,75.821256,PM2.5,66,304,160
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-04-2025 10:00:00",25.14389,75.821256,CO,17,68,39
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","12-04-2025 10:00:00",25.14389,75.821256,OZONE,28,67,45
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2025 10:00:00",27.213494,73.734444,NO2,6,16,11
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2025 10:00:00",27.213494,73.734444,NH3,5,18,10
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2025 10:00:00",27.213494,73.734444,CO,5,23,18
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2025 10:00:00",25.771061," 73.340227",OZONE,14,50,14
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","12-04-2025 10:00:00",24.041198,74.780702,NH3,5,9,7
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","12-04-2025 10:00:00",30.649961,76.331442,NO2,26,27,26
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","12-04-2025 10:00:00",30.649961,76.331442,NH3,7,7,7
India,Punjab,Patiala,"Model Town, Patiala - PPCB","12-04-2025 10:00:00",30.349388,76.366642,CO,14,31,24
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-04-2025 10:00:00",26.470859,74.646594,PM2.5,37,186,104
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-04-2025 10:00:00",26.470859,74.646594,NH3,7,9,8
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","12-04-2025 10:00:00",27.554793,76.611536,NH3,3,6,5
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-04-2025 10:00:00",28.194909,76.862296,PM10,NA,NA,NA
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","12-04-2025 10:00:00",28.194909,76.862296,CO,22,136,84
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-04-2025 10:00:00",28.207266,76.829265,PM10,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2025 10:00:00",28.018792,73.292658,PM10,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2025 10:00:00",28.018792,73.292658,NO2,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2025 10:00:00",28.018792,73.292658,SO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-04-2025 10:00:00",25.435774,75.644272,NO2,9,60,22
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.253384,72.976571,PM10,9,132,65
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-04-2025 10:00:00",26.253384,72.976571,NO2,2,19,7
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2025 10:00:00",26.506177,77.025989,SO2,1,19,12
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-04-2025 10:00:00",25.164090,75.858137,PM10,NA,NA,NA
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","12-04-2025 10:00:00",25.196024,75.855668,NH3,6,12,9
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-04-2025 10:00:00",26.9502929,75.730943,NH3,4,6,5
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-04-2025 10:00:00",26.912329,70.909168,PM2.5,32,60,42
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-04-2025 10:00:00",25.344694,72.626208,NH3,7,14,11
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","12-04-2025 10:00:00",24.892047,74.623527,NO2,9,48,21
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-04-2025 10:00:00",26.895552,76.334753,NO2,6,48,20
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-04-2025 10:00:00",26.699557,77.898881,OZONE,23,95,40
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-04-2025 10:00:00","8.816428 ",78.099039,OZONE,NA,NA,NA
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-04-2025 10:00:00",10.830158,78.691849,PM10,17,50,39
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-04-2025 10:00:00",8.728442,77.6962,NO2,3,11,5
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-04-2025 10:00:00",12.909494,79.131861,SO2,9,113,20
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-04-2025 10:00:00",12.909494,79.131861,CO,14,16,15
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-04-2025 10:00:00",9.559382,77.948828,CO,16,20,18
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-04-2025 10:00:00",9.559382,77.948828,OZONE,2,4,3
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-04-2025 10:00:00",17.540891,78.358528,PM2.5,28,86,53
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2025 10:00:00",29.931624,73.864511,OZONE,18,97,37
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,PM10,99,438,155
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,NO2,4,29,13
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,NH3,6,11,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,CO,3,26,9
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-04-2025 10:00:00",24.5886166,73.6321397,SO2,1,37,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-04-2025 10:00:00",11.06825,79.07033,NO2,NA,NA,NA
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-04-2025 10:00:00",11.06825,79.07033,NH3,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,NO2,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,NH3,NA,NA,NA
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-04-2025 10:00:00",25.036360,73.883502,OZONE,48,123,96
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-04-2025 10:00:00",26.031443,76.359327,PM10,57,500,169
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-04-2025 10:00:00",26.031443,76.359327,NH3,23,45,31
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-04-2025 10:00:00",26.031443,76.359327,SO2,4,18,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,SO2,5,12,8
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,CO,8,26,13
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,OZONE,32,72,41
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2025 10:00:00",29.931624,73.864511,NH3,3,5,4
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2025 10:00:00",29.931624,73.864511,SO2,3,15,8
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","12-04-2025 10:00:00",10.423417,78.784889,SO2,7,30,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-04-2025 10:00:00",9.36399,78.831977,PM10,18,56,38
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-04-2025 10:00:00",9.36399,78.831977,NO2,5,5,5
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,CO,38,38,38
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,OZONE,16,17,17
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,NO2,4,5,4
